id,length,aliphatic_index,ivywrel_fraction,gravy,charged_fraction,log_acidic_basic_ratio,aromatic_fraction,t40_binary,t40_raw,t45_binary,t45_raw,t50_binary,t50_raw,t55_binary,t55_raw,t60_binary,t60_raw,t65_binary,t65_raw,t70_binary,t70_raw,t75_binary,t75_raw,t80_binary,t80_raw
s1865_n607,607,66.39209225700165,0.1960461285008237,0.33822075782537064,0.08401976935749587,0.04921802267018156,0.04942339373970346,1,0.8365,1,0.8262,1,0.9091,1,0.6581,1,0.6941,1,0.8504,0,0.1116,0,0.0004795,0,1.197e-06
s1866_n670,670,103.8507462686567,0.5402985074626866,-0.5823880597014928,0.3716417910447761,0.03809004960813948,0.022388059701492536,1,0.9995,1,0.9997,1,0.9998,1,0.9942,1,0.9988,1,0.9988,1,0.9578,0,0.0003522,0,3.887e-05
s1867_n730,730,80.83561643835615,0.2506849315068493,-0.8257534246575341,0.08082191780821918,-0.5672978850687503,0.04931506849315069,0,0.3418,0,0.1977,0,0.09242,0,0.2991,0,0.01581,0,0.2949,0,0.001938,0,0.01383,0,0.004239
s1868_n771,771,39.31258106355383,0.10635538261997407,-1.0846952010376134,0.06485084306095978,1.0791812460476249,0.0012970168612191958,0,0.09621,0,0.09014,0,0.02165,0,0.01702,0,0.04085,0,0.0006503,0,9.402e-05,0,3.266e-06,0,2.754e-06
s1869_n335,335,105.5820895522388,0.5522388059701492,-0.42447761194029854,0.3970149253731343,0.3010299956639812,0.0626865671641791,1,0.9999,1,0.9997,1,0.9994,1,0.9994,1,0.9993,1,0.9995,1,0.9983,1,0.9975,1,0.9961
s1870_n352,352,110.48295454545453,0.53125,-0.6485795454545457,0.2784090909090909,0.45425837176015826,0.06534090909090909,1,0.9835,1,0.8848,1,0.8915,1,0.9272,1,0.9137,1,0.9787,1,0.9332,1,0.8893,1,0.9703
s1871_n426,426,34.31924882629108,0.11267605633802817,-0.9406103286384975,0.11032863849765258,1.6812412373755872,0.0,0,0.04638,0,0.02559,0,0.001877,0,0.005026,0,0.03462,0,0.005804,0,0.004432,0,4.389e-07,0,6.052e-08
s1872_n470,470,95.4468085106383,0.46595744680851064,-0.7178723404255319,0.28085106382978725,0.13061586949999046,0.09787234042553192,1,0.9836,1,0.9748,1,0.9667,1,0.9808,1,0.9501,1,0.9895,1,0.9451,1,0.9047,1,0.9751
s1873_n511,511,100.37181996086105,0.5029354207436398,-0.7549902152641881,0.299412915851272,0.08432088570003587,0.11154598825831702,1,0.9853,1,0.9699,1,0.9229,1,0.9765,1,0.9757,1,0.9883,1,0.8826,1,0.8942,1,0.9748
s1874_n575,575,103.35652173913044,0.6052173913043477,-0.5869565217391305,0.41565217391304354,0.41447444558177343,0.08173913043478262,1,0.9997,1,0.9989,1,0.9961,1,0.9977,1,0.9987,1,0.999,1,0.9984,1,0.9989,1,0.9989
s1875_n640,640,101.10937499999999,0.3140625,-1.0253124999999998,0.0109375,0.3010299956639811,0.0640625,1,0.8964,1,0.7899,1,0.9463,1,0.5516,0,0.07548,0,0.2406,0,0.4844,0,0.0002183,0,2.36e-06
s1876_n682,682,111.49560117302053,0.39882697947214074,-0.6057184750733133,0.13489736070381234,0.26681589513287957,0.0469208211143695,0,0.3378,0,0.1303,0,0.1625,0,0.07821,0,0.02118,0,0.004324,0,0.03237,0,0.01896,0,1.641e-05
s1877_n718,718,96.10027855153204,0.5766016713091922,-0.7238161559888581,0.41643454038997213,0.031756596119486766,0.019498607242339833,1,0.9996,1,0.9994,1,0.9996,1,0.9945,1,0.9986,1,0.9992,1,0.9718,0,0.02094,0,0.0008227
s1878_n796,796,52.87688442211055,0.13944723618090452,-0.40841708542713584,0.0,0.0,0.0,0,0.0514,0,0.1115,0,0.00914,0,0.01841,0,0.05206,0,0.00628,0,0.0005428,0,7.62e-05,0,5.629e-05
s1879_n333,333,84.2042042042042,0.30930930930930933,-0.25045045045045045,0.24024024024024024,0.1716821401506261,0.13513513513513514,1,0.6171,0,0.4723,0,0.4133,0,0.3229,0,0.2223,0,0.3833,0,0.07977,0,0.3614,0,0.001824
s1880_n394,394,96.95431472081218,0.4695431472081218,-0.3588832487309644,0.32994923857868025,0.0,0.09898477157360405,1,0.9999,1,0.9997,1,0.9995,1,0.9989,1,0.9968,1,0.9986,1,0.9937,1,0.9927,1,0.9892
s1881_n406,406,86.4039408866995,0.5098522167487686,-0.9738916256157635,0.374384236453202,0.2068715936467036,0.06403940886699507,1,0.9994,1,0.9976,1,0.9981,1,0.9989,1,0.9984,1,0.9991,1,0.9973,1,0.9978,1,0.9969
s1882_n474,474,76.9198312236287,0.2489451476793249,-0.5789029535864979,0.05907172995780591,0.516629796003336,0.04430379746835443,1,0.7451,1,0.7674,1,0.647,1,0.7602,0,0.3288,1,0.5084,0,0.02147,0,0.04195,0,0.0003788
s1883_n507,507,62.6232741617357,0.28007889546351084,-0.5244575936883629,0.14398422090729784,0.5667320289862193,0.04930966469428008,0,0.3931,0,0.3756,1,0.5121,0,0.4949,0,0.4394,0,0.1783,0,0.06881,0,0.008229,0,0.0003496
s1884_n556,556,102.32014388489208,0.6744604316546763,-0.7701438848920863,0.44964028776978415,0.5642714304385625,0.11510791366906475,1,1.0,1,0.9999,1,0.9998,1,0.9998,1,0.9999,1,0.9999,1,0.9988,1,0.9989,1,0.9981
s1885_n630,630,105.34920634920637,0.41904761904761906,-0.843968253968254,0.36666666666666664,-0.4796100551233572,0.04126984126984127,0,0.0444,0,0.03854,0,0.03113,0,0.06359,0,0.01131,0,0.008832,0,0.01558,0,0.1099,0,0.006682
s1886_n669,669,78.02690582959642,0.3243647234678625,-1.0023916292974586,0.10911808669656203,0.20035983378261796,0.08370702541106129,0,0.4921,0,0.333,0,0.2595,0,0.2427,0,0.04893,0,0.007878,0,0.006158,0,3.027e-06,0,5.165e-09
s1887_n731,731,44.076607387140896,0.22298221614227087,-1.1809849521203835,0.17510259917920656,0.8226295221051457,0.10533515731874145,0,0.008891,0,0.009685,0,0.004092,0,0.003681,0,0.006136,0,0.003019,0,0.0001626,0,6.955e-05,0,1.578e-05
s1888_n768,768,84.71354166666666,0.59375,-0.8850260416666667,0.3997395833333333,0.15626766702911796,0.045572916666666664,1,0.9985,1,0.9976,1,0.9967,1,0.987,1,0.9941,1,0.996,1,0.987,1,0.7971,0,0.2621
s1889_n314,314,117.13375796178343,0.6273885350318471,-0.2334394904458597,0.3471337579617834,0.08635983067474823,0.03821656050955414,1,0.9987,1,0.9991,1,0.9996,1,0.9971,1,0.9982,1,0.9975,1,0.9885,0,0.4757,0,0.3123
s1890_n378,378,94.44444444444443,0.492063492063492,-0.38544973544973565,0.328042328042328,-0.027583521632088544,0.08994708994708994,1,0.9997,1,0.9996,1,0.9996,1,0.9993,1,0.9987,1,0.9993,1,0.9986,1,0.9979,1,0.9951
s1891_n441,441,130.20408163265307,0.528344671201814,-0.41315192743764184,0.30612244897959184,0.04441913978841291,0.0816326530612245,1,0.9997,1,0.9997,1,0.9983,1,0.9972,1,0.9972,1,0.9985,1,0.9878,1,0.9802,1,0.9852
s1892_n495,495,77.47474747474747,0.4909090909090909,-0.5969696969696969,0.30101010101010095,0.25437797444327637,0.08484848484848485,1,0.9027,1,0.8793,1,0.6912,1,0.7907,1,0.8033,1,0.7301,1,0.8764,1,0.9214,0,0.3987
s1893_n511,511,93.1702544031311,0.34442270058708413,-0.7412915851272014,0.2857142857142857,-0.5421839004757242,0.08414872798434442,1,0.9941,1,0.9954,1,0.9358,1,0.9788,1,0.7433,1,0.951,1,0.5235,0,0.2702,0,0.3294
s1894_n588,588,56.0374149659864,0.1360544217687075,-0.08299319727891152,0.03571428571428571,0.5563025007672874,0.042517006802721094,0,0.4871,0,0.4006,0,0.1045,0,0.1299,0,0.08214,0,0.11,0,0.03548,0,0.0009504,0,5.609e-07
s1895_n617,617,61.977309562398695,0.3662884927066451,-0.7012965964343598,0.26094003241491087,1.1404509027865475,0.05834683954619124,1,0.986,1,0.7635,1,0.6368,1,0.6541,1,0.8747,1,0.8428,1,0.5638,0,0.01564,0,0.001415
s1896_n676,676,113.94970414201183,0.5636094674556213,-0.44497041420118366,0.3668639053254438,0.11179261471475628,0.11538461538461539,1,0.9999,1,0.9999,1,0.9998,1,0.9997,1,0.9997,1,0.9998,1,0.9989,1,0.9977,1,0.9964
s1897_n723,723,122.28215767634856,0.4273858921161826,0.060580912863070435,0.2987551867219917,0.10408859763517994,0.0318118948824343,1,0.6464,1,0.7223,1,0.8718,1,0.7764,1,0.7468,0,0.1886,0,0.334,0,0.2425,0,0.05302
s1898_n756,756,78.0952380952381,0.19312169312169314,-0.36865079365079356,0.0,0.0,0.0,0,0.04557,0,0.03375,0,0.00161,0,0.00507,0,0.00356,0,0.002555,0,0.000158,0,0.002177,0,1.259e-05
s1899_n328,328,60.15243902439025,0.23170731707317072,-0.5600609756097564,0.18292682926829268,0.02802872360024353,0.0701219512195122,0,0.4509,0,0.4891,1,0.5554,0,0.3588,0,0.1983,0,0.05635,0,0.0127,0,0.00152,0,2.003e-05
s1900_n354,354,63.47457627118644,0.2542372881355932,-0.5988700564971752,0.2457627118644068,0.04884856753781701,0.06497175141242938,0,0.3239,0,0.3638,0,0.2642,0,0.2742,0,0.1999,0,0.113,0,0.03241,0,0.01387,0,5.231e-05
s1901_n429,429,84.45221445221445,0.44755244755244755,-0.3811188811188813,0.27505827505827507,0.33403025576690665,0.03496503496503496,1,0.9667,1,0.8744,1,0.8665,1,0.6871,1,0.7896,1,0.5475,0,0.1187,0,0.004635,0,0.00163
s1902_n488,488,106.16803278688525,0.5368852459016393,-0.21823770491803274,0.32786885245901637,-0.04292820054181086,0.004098360655737705,1,0.9244,1,0.8382,1,0.9671,1,0.8598,1,0.8575,1,0.975,0,0.3081,0,0.0005036,0,4.546e-05
s1903_n509,509,63.45776031434185,0.37524557956777993,-0.5504911591355599,0.20039292730844793,0.7732987475892316,0.0825147347740668,1,0.9567,1,0.9454,1,0.9291,1,0.8509,1,0.9164,1,0.8922,1,0.8888,1,0.5927,0,0.09482
s1904_n594,594,75.33670033670032,0.2777777777777778,0.281986531986532,0.07744107744107745,-0.07255066714861179,0.08417508417508418,0,0.2598,0,0.2353,0,0.2143,0,0.2014,0,0.01767,0,0.004362,0,0.01009,0,0.003793,0,1.172e-05
s1905_n607,607,72.00988467874794,0.5255354200988468,-0.7820428336079073,0.32948929159802304,0.30425896579417966,0.09719934102141681,1,0.9957,1,0.9828,1,0.985,1,0.9436,1,0.9788,1,0.8078,0,0.4468,0,0.02074,0,0.01257
s1906_n688,688,89.84011627906976,0.5363372093023256,-0.6604651162790698,0.30959302325581395,-0.020203386088287003,0.03343023255813953,1,0.9967,1,0.9911,1,0.9925,1,0.9764,1,0.9908,1,0.9941,1,0.9008,0,0.02626,0,0.003095
s1907_n734,734,78.8283378746594,0.2683923705722071,0.15776566757493182,0.09536784741144413,0.12142216288546279,0.039509536784741145,0,0.1615,0,0.107,0,0.06541,0,0.1775,0,0.01294,0,0.01154,0,0.006851,0,0.001368,0,1.823e-06
s1908_n774,774,66.5374677002584,0.3087855297157623,-0.5573643410852713,0.11240310077519379,0.7289332277134619,0.08656330749354005,0,0.4965,0,0.3551,0,0.3014,0,0.2859,0,0.08598,0,0.4071,0,0.1126,0,0.09266,0,0.01187
s1909_n302,302,77.31788079470199,0.5463576158940397,-1.0397350993377485,0.39403973509933776,0.19713386179525874,0.1456953642384106,1,1.0,1,1.0,1,1.0,1,0.9999,1,0.9998,1,0.9999,1,0.999,1,0.9983,1,0.9974
s1910_n396,396,74.24242424242425,0.26262626262626265,-0.12070707070707082,0.19444444444444445,1.1702617153949573,0.025252525252525256,0,0.368,0,0.3178,0,0.01283,0,0.173,0,0.3021,0,0.3951,0,0.1736,0,0.01497,0,0.0003185
s1911_n419,419,96.56324582338902,0.44152744630071594,-0.7026252983293556,0.31026252983293556,0.013161446057970908,0.07637231503579951,1,0.9978,1,0.9979,1,0.9918,1,0.9905,1,0.9822,1,0.9879,1,0.9506,1,0.9156,1,0.8043
s1912_n451,451,85.78713968957872,0.4966740576496673,-0.6991130820399112,0.3392461197339246,0.17609125905568124,0.026607538802660754,1,0.9952,1,0.9949,1,0.9934,1,0.9664,1,0.9875,1,0.9741,1,0.619,0,0.08541,0,0.03653
s1913_n540,540,128.92592592592592,0.4388888888888889,-0.5159259259259259,0.2185185185185185,-0.13127891463931884,0.06666666666666667,1,0.9925,1,0.981,1,0.9308,1,0.9683,1,0.8476,1,0.9857,1,0.7146,1,0.7567,1,0.8604
s1914_n570,570,70.33333333333334,0.24210526315789474,-1.0742105263157895,0.4385964912280702,-2.0969100130080562,0.06491228070175438,0,0.1126,0,0.05646,0,0.01047,0,0.01048,0,0.002844,0,0.006703,0,0.007096,0,0.007211,0,0.0001879
s1915_n642,642,103.66043613707166,0.5903426791277258,-0.557165109034268,0.38006230529595014,0.03532796234174298,0.015576323987538939,1,0.9996,1,0.9995,1,0.9997,1,0.9954,1,0.9987,1,0.9988,1,0.9749,0,0.02261,0,0.002968
s1916_n677,677,111.18168389955684,0.42245199409158046,-0.3125553914327918,0.16100443131462336,0.182622126214639,0.08567208271787297,0,0.3135,0,0.3332,0,0.2168,0,0.2742,0,0.03316,0,0.0428,0,0.08111,0,0.2574,0,0.004008
s1917_n726,726,109.31129476584023,0.393939393939394,-0.7263085399449036,0.15151515151515152,0.43669259766405427,0.02066115702479339,1,0.7004,1,0.6305,0,0.4804,0,0.2686,0,0.04825,0,0.01595,0,0.1086,0,0.03983,0,8.208e-05
s1918_n312,312,105.64102564102565,0.49999999999999994,-0.5750000000000001,0.358974358974359,0.07638834586345472,0.09615384615384616,1,0.9996,1,0.9994,1,0.9993,1,0.9982,1,0.9979,1,0.9991,1,0.9944,1,0.9873,1,0.9862
s1919_n351,351,96.0968660968661,0.5698005698005699,-0.6826210826210827,0.42450142450142453,0.18089014193745,0.1282051282051282,1,0.9999,1,0.9999,1,0.9998,1,0.9997,1,0.9997,1,0.9998,1,0.9992,1,0.9981,1,0.9962
s1920_n427,427,71.26463700234193,0.3770491803278688,-0.8107728337236536,0.2107728337236534,0.3152704347785914,0.08665105386416862,1,0.6911,1,0.5382,1,0.5395,0,0.3881,0,0.1873,0,0.4674,0,0.08066,0,0.1179,0,0.01118
s1921_n456,456,114.16666666666666,0.5328947368421053,-0.44429824561403497,0.3223684210526315,0.18339049779718067,0.10307017543859648,1,0.9854,1,0.9897,1,0.9761,1,0.9831,1,0.9668,1,0.9903,1,0.9675,1,0.9498,1,0.9533
s1922_n537,537,95.13966480446928,0.4245810055865922,-0.8508379888268155,0.27560521415270023,0.034762106259212,0.07262569832402235,1,0.9993,1,0.9975,1,0.9936,1,0.9944,1,0.9817,1,0.9926,1,0.9494,1,0.906,1,0.9534
s1923_n579,579,114.05872193436959,0.7150259067357514,-0.754922279792746,0.459412780656304,-0.045415391699423,0.015544041450777202,1,1.0,1,1.0,1,1.0,1,0.9992,1,0.9997,1,0.9999,1,0.9963,0,0.3424,0,0.04656
s1924_n645,645,108.06201550387597,0.45426356589147293,-0.7165891472868217,0.31627906976744186,-0.26052878084662995,0.04806201550387597,1,0.6158,0,0.4446,0,0.2898,0,0.3762,0,0.2001,0,0.2979,0,0.2406,1,0.5569,0,0.02295
s1925_n664,664,90.63253012048193,0.5150602409638555,-0.4871987951807233,0.30120481927710846,0.19227802014895645,0.05421686746987952,1,0.9995,1,0.9993,1,0.9996,1,0.995,1,0.9971,1,0.9964,1,0.9664,0,0.08239,0,0.03743
s1926_n734,734,118.6376021798365,0.555858310626703,-0.5534059945504087,0.38828337874659397,0.10031626169996799,0.08991825613079019,1,0.9996,1,0.9992,1,0.9934,1,0.997,1,0.9986,1,0.9994,1,0.9935,1,0.9946,1,0.996
s1927_n786,786,53.54961832061069,0.4351145038167939,-0.7987277353689568,0.3231552162849873,0.9852767431792936,0.08269720101781171,1,0.9851,1,0.8105,1,0.8624,1,0.7601,1,0.9846,1,0.9843,1,0.76,0,0.09502,0,0.04877
s1928_n302,302,60.264900662251655,0.35761589403973515,-0.6672185430463577,0.304635761589404,0.05551732784983133,0.10596026490066225,1,1.0,1,1.0,1,0.9998,1,0.9993,1,0.999,1,0.9989,1,0.9976,1,0.9962,1,0.9859
s1929_n378,378,91.9047619047619,0.46031746031746024,-0.33042328042328034,0.26455026455026454,0.05115252244738129,0.05026455026455026,1,0.9998,1,0.9998,1,0.9998,1,0.9965,1,0.9985,1,0.9988,1,0.9898,0,0.1406,0,0.03162
s1930_n446,446,94.70852017937219,0.6659192825112107,-0.6856502242152469,0.4080717488789238,0.24211105904533514,0.06502242152466368,1,0.9995,1,0.9988,1,0.9984,1,0.9975,1,0.9988,1,0.9994,1,0.9976,1,0.9982,1,0.9895
s1931_n476,476,67.71008403361346,0.3424369747899159,-0.7773109243697478,0.32983193277310924,0.48811663902112556,0.0063025210084033615,0,0.4698,0,0.2927,0,0.2307,0,0.3905,0,0.0369,0,0.00092,0,0.002302,0,9.87e-06,0,9.95e-06
s1932_n518,518,64.34362934362935,0.3899613899613899,-0.7461389961389961,0.2027027027027027,1.4107772333772097,0.03667953667953668,0,0.4671,0,0.4646,0,0.453,0,0.2798,0,0.2192,0,0.03288,0,0.1174,0,0.0127,0,0.001087
s1933_n558,558,102.95698924731182,0.5232974910394265,-0.6444444444444447,0.33512544802867383,0.16272729749769974,0.12007168458781363,1,0.9996,1,0.9992,1,0.9989,1,0.9985,1,0.9982,1,0.9988,1,0.9942,1,0.9853,1,0.9894
s1934_n648,648,96.54320987654322,0.6280864197530864,-0.7893518518518515,0.41666666666666663,-0.29863718254809085,0.030864197530864196,1,0.9995,1,0.9995,1,0.9992,1,0.9902,1,0.9965,1,0.9986,1,0.8925,0,3.402e-05,0,5.542e-06
s1935_n658,658,40.62310030395137,0.11398176291793313,-0.4764437689969605,0.03343465045592705,1.3617278360175928,0.0425531914893617,0,0.2348,0,0.2868,0,0.02103,0,0.01109,0,0.02941,0,0.001675,0,0.0003303,0,0.0009423,0,8.226e-06
s1936_n728,728,72.58241758241758,0.3612637362637362,-1.1501373626373625,0.2019230769230769,0.19561339875815636,0.07554945054945054,1,0.981,1,0.9547,1,0.857,1,0.8914,1,0.8725,1,0.9703,1,0.8102,1,0.8405,1,0.6751
s1937_n794,794,75.1889168765743,0.19647355163727961,-0.15251889168765742,0.010075566750629723,0.1760912590556813,0.012594458438287154,1,0.6528,1,0.5845,0,0.2495,0,0.4605,0,0.1149,0,0.3042,0,0.04262,0,0.01116,0,0.0002448
s1938_n344,344,107.93604651162792,0.3081395348837209,-0.8447674418604647,0.026162790697674417,-0.24303804868629447,0.0377906976744186,0,0.4667,0,0.1753,0,0.196,1,0.6045,0,0.06792,1,0.5152,0,0.001317,0,0.006977,0,6.948e-05
s1939_n362,362,98.09392265193368,0.4005524861878453,-0.5353591160220995,0.12430939226519336,0.20712549279564996,0.08287292817679558,1,0.9986,1,0.9986,1,0.9957,1,0.9796,1,0.9764,1,0.9449,1,0.9412,0,0.45,0,0.06497
s1940_n408,408,101.10294117647058,0.4117647058823529,-0.20367647058823518,0.25,0.1346985738974561,0.05147058823529412,1,0.9584,1,0.9024,1,0.9263,1,0.9192,1,0.7777,1,0.7624,0,0.4392,0,0.1867,0,0.07379
s1941_n453,453,80.0,0.31346578366445915,-0.48322295805739496,0.16335540838852097,-0.09177037335564533,0.07947019867549669,1,0.9478,1,0.9146,1,0.8835,1,0.874,1,0.6286,1,0.8956,0,0.4616,0,0.4003,0,0.151
s1942_n511,511,86.49706457925636,0.2720156555772994,-0.8530332681017613,0.043052837573385516,-0.146128035678238,0.07436399217221135,0,0.01165,0,0.00405,0,0.0155,0,0.05528,0,0.0006173,0,0.01139,0,7.301e-05,0,0.000226,0,2.224e-06
s1943_n588,588,86.27551020408163,0.4931972789115646,-0.7006802721088434,0.391156462585034,0.08261442188601885,0.07312925170068027,1,0.9993,1,0.999,1,0.9974,1,0.9968,1,0.9977,1,0.998,1,0.9961,1,0.9969,1,0.9952
s1944_n618,618,62.65372168284789,0.37540453074433655,-0.8292880258899679,0.18446601941747573,0.7359535705891889,0.07281553398058252,0,0.3818,0,0.2266,0,0.1698,0,0.1813,0,0.1435,0,0.3469,0,0.1763,0,0.08077,0,0.00323
s1945_n683,683,79.72181551976574,0.14641288433382138,0.6383601756954611,0.0014641288433382138,-0.3010299956639812,0.017569546120058566,0,0.4512,0,0.272,0,0.174,0,0.1642,0,0.1727,1,0.6199,0,0.05829,0,0.00127,0,2.464e-06
s1946_n724,724,86.58839779005524,0.3107734806629834,0.425414364640884,0.08149171270718232,1.0492180226701815,0.08011049723756906,0,0.278,0,0.2887,0,0.07139,0,0.156,0,0.02147,0,0.02882,0,0.07124,0,0.0352,0,9.938e-05
s1947_n767,767,52.90743155149935,0.11994784876140809,-0.158800521512386,0.0,0.0,0.0,0,0.04158,0,0.1703,0,0.02053,0,0.03855,0,0.08887,0,0.005599,0,0.001135,0,7.866e-05,0,0.0003464
s1948_n342,342,116.81286549707602,0.4122807017543859,-0.6096491228070177,0.3742690058479532,-0.8527848686805479,0.0847953216374269,1,0.9989,1,0.9984,1,0.9865,1,0.9938,1,0.9861,1,0.9962,1,0.9701,1,0.9373,1,0.9788
s1949_n375,375,97.78666666666666,0.472,-0.897866666666667,0.2853333333333333,0.039871512037692194,0.09066666666666666,1,0.9997,1,0.9988,1,0.9946,1,0.9977,1,0.9975,1,0.9983,1,0.99,1,0.9856,1,0.9907
s1950_n446,446,75.71748878923768,0.41031390134529144,-0.8448430493273543,0.23991031390134526,0.07188200730612537,0.06502242152466368,1,0.9973,1,0.9946,1,0.994,1,0.9765,1,0.9909,1,0.9896,1,0.9172,0,0.0354,0,0.002802
s1951_n466,466,96.65236051502146,0.4978540772532189,-0.716952789699571,0.37124463519313305,0.1350896540516664,0.12660944206008584,1,0.9964,1,0.9954,1,0.9949,1,0.9941,1,0.9871,1,0.9957,1,0.949,1,0.9047,1,0.9785
s1952_n505,505,66.99009900990099,0.405940594059406,-0.8633663366336637,0.35247524752475246,1.146128035678238,0.027722772277227727,1,0.9565,0,0.2292,0,0.007871,0,0.006275,0,0.06347,0,0.2459,0,0.094,0,0.006287,0,0.000285
s1953_n595,595,74.11764705882354,0.3714285714285714,-1.074117647058823,0.11092436974789915,-0.12866660912754305,0.08571428571428572,1,0.7345,0,0.3627,0,0.348,0,0.2802,0,0.09446,0,0.004111,0,0.01557,0,1.507e-05,0,1.421e-07
s1954_n603,603,102.76948590381427,0.31343283582089554,-0.980928689883914,0.009950248756218905,-0.22184874961635637,0.05804311774461028,1,0.9975,1,0.9897,1,0.9942,1,0.8916,1,0.5855,1,0.8267,1,0.8951,0,0.02222,0,0.0001089
s1955_n669,669,105.9342301943199,0.4588938714499253,-0.6505231689088191,0.2645739910313901,0.04370892788540595,0.07772795216741404,1,0.9978,1,0.9955,1,0.9813,1,0.991,1,0.9766,1,0.9926,1,0.9633,1,0.9562,1,0.9734
s1956_n716,716,83.49162011173183,0.2122905027932961,0.2270949720670392,0.029329608938547486,1.3424226808222062,0.034916201117318434,0,0.4554,1,0.7134,1,0.6062,0,0.4483,0,0.02599,0,0.03598,0,0.01817,0,0.00869,0,1.101e-05
s1957_n751,751,116.6045272969374,0.6804260985352863,-0.4276964047936088,0.41810918774966715,0.7797567770990621,0.05459387483355525,1,0.9954,1,0.9523,1,0.8141,1,0.9219,1,0.9696,1,0.9948,1,0.9831,1,0.9896,1,0.9939
s1958_n302,302,70.16556291390728,0.21523178807947022,-0.34304635761589397,0.1423841059602649,-0.01930515519538668,0.0695364238410596,0,0.3309,0,0.2646,0,0.4369,0,0.2816,0,0.1025,0,0.02634,0,0.008132,0,0.002056,0,3.386e-06
s1959_n365,365,86.68493150684932,0.3452054794520548,-0.028219178082191876,0.20821917808219176,0.11197375944393234,0.043835616438356165,1,0.5035,0,0.4629,0,0.3185,0,0.2151,0,0.04268,0,0.005028,0,0.001654,0,9.362e-05,0,1.129e-05
s1960_n437,437,97.7345537757437,0.4393592677345538,-0.9146453089244853,0.30892448512585813,0.03171441317720659,0.07322654462242563,1,0.997,1,0.9942,1,0.9776,1,0.988,1,0.9533,1,0.9894,1,0.8639,1,0.6955,1,0.9178
s1961_n480,480,115.33333333333333,0.42083333333333334,0.20479166666666654,0.15208333333333335,-0.104735350520013,0.09375,0,0.1892,0,0.1917,0,0.1269,0,0.1603,0,0.06716,0,0.03585,0,0.07166,0,0.1497,0,0.002931
s1962_n514,514,90.29182879377431,0.34824902723735407,-0.8328793774319068,0.15175097276264593,0.0,0.038910505836575876,0,0.04419,0,0.09367,0,0.1187,0,0.05916,0,0.02381,0,0.0006917,0,0.0193,0,0.003279,0,0.0001246
s1963_n558,558,111.29032258064517,0.44265232974910396,-0.7290322580645158,0.2275985663082437,-0.03368311320257256,0.06630824372759857,1,0.9776,1,0.9544,1,0.879,1,0.971,1,0.9025,1,0.9893,1,0.5662,1,0.6601,1,0.8813
s1964_n634,634,90.77287066246056,0.4148264984227129,-0.8635646687697162,0.1861198738170347,0.33403025576690654,0.08832807570977919,1,0.9974,1,0.9913,1,0.9731,1,0.976,1,0.9809,1,0.9921,1,0.9469,1,0.9466,1,0.9728
s1965_n682,682,127.94721407624633,0.6436950146627565,-0.2736070381231673,0.4046920821114369,0.3270717975283314,0.07624633431085043,1,1.0,1,0.9999,1,0.9997,1,0.9997,1,0.9998,1,0.9998,1,0.9991,1,0.9985,1,0.9981
