header,subrun,orig_id,length,source_path,camsol_ph7,pH
strat1000_n400__stratified__s1633_n497,stratified,s1633_n497,497,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.068479,7.00
strat1000_n400__stratified__s1634_n531,stratified,s1634_n531,531,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.299747,7.00
strat1000_n400__stratified__s1635_n559,stratified,s1635_n559,559,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,5.640011,7.00
strat1000_n400__stratified__s1636_n621,stratified,s1636_n621,621,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.969296,7.00
strat1000_n400__stratified__s1637_n663,stratified,s1637_n663,663,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.908354,7.00
strat1000_n400__stratified__s1638_n742,stratified,s1638_n742,742,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.718533,7.00
strat1000_n400__stratified__s1639_n762,stratified,s1639_n762,762,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-3.317257,7.00
strat1000_n400__stratified__s1640_n303,stratified,s1640_n303,303,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.753237,7.00
strat1000_n400__stratified__s1641_n388,stratified,s1641_n388,388,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.093087,7.00
strat1000_n400__stratified__s1642_n431,stratified,s1642_n431,431,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-1.246737,7.00
strat1000_n400__stratified__s1643_n452,stratified,s1643_n452,452,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.211604,7.00
strat1000_n400__stratified__s1644_n519,stratified,s1644_n519,519,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.124616,7.00
strat1000_n400__stratified__s1645_n589,stratified,s1645_n589,589,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-1.850968,7.00
strat1000_n400__stratified__s1646_n648,stratified,s1646_n648,648,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,7.381509,7.00
strat1000_n400__stratified__s1647_n694,stratified,s1647_n694,694,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.337184,7.00
strat1000_n400__stratified__s1648_n724,stratified,s1648_n724,724,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-3.672783,7.00
strat1000_n400__stratified__s1649_n785,stratified,s1649_n785,785,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.093267,7.00
strat1000_n400__stratified__s1650_n339,stratified,s1650_n339,339,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.381048,7.00
strat1000_n400__stratified__s1651_n384,stratified,s1651_n384,384,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.134139,7.00
strat1000_n400__stratified__s1652_n416,stratified,s1652_n416,416,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,4.358894,7.00
strat1000_n400__stratified__s1653_n467,stratified,s1653_n467,467,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.385813,7.00
strat1000_n400__stratified__s1654_n511,stratified,s1654_n511,511,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.162689,7.00
strat1000_n400__stratified__s1655_n570,stratified,s1655_n570,570,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.089204,7.00
strat1000_n400__stratified__s1656_n648,stratified,s1656_n648,648,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.313819,7.00
strat1000_n400__stratified__s1657_n667,stratified,s1657_n667,667,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,5.954187,7.00
strat1000_n400__stratified__s1658_n706,stratified,s1658_n706,706,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.462683,7.00
strat1000_n400__stratified__s1659_n781,stratified,s1659_n781,781,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.475548,7.00
strat1000_n400__stratified__s1660_n345,stratified,s1660_n345,345,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.891692,7.00
strat1000_n400__stratified__s1661_n372,stratified,s1661_n372,372,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.251612,7.00
strat1000_n400__stratified__s1662_n448,stratified,s1662_n448,448,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.468880,7.00
strat1000_n400__stratified__s1663_n492,stratified,s1663_n492,492,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.757197,7.00
strat1000_n400__stratified__s1664_n502,stratified,s1664_n502,502,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.018092,7.00
strat1000_n400__stratified__s1665_n556,stratified,s1665_n556,556,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.438611,7.00
strat1000_n400__stratified__s1666_n628,stratified,s1666_n628,628,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-1.519606,7.00
strat1000_n400__stratified__s1667_n698,stratified,s1667_n698,698,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,5.588311,7.00
strat1000_n400__stratified__s1668_n700,stratified,s1668_n700,700,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.643844,7.00
strat1000_n400__stratified__s1669_n756,stratified,s1669_n756,756,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.119864,7.00
strat1000_n400__stratified__s1670_n331,stratified,s1670_n331,331,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.661426,7.00
strat1000_n400__stratified__s1671_n389,stratified,s1671_n389,389,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.598789,7.00
strat1000_n400__stratified__s1672_n402,stratified,s1672_n402,402,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.491202,7.00
strat1000_n400__stratified__s1673_n491,stratified,s1673_n491,491,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.078804,7.00
strat1000_n400__stratified__s1674_n502,stratified,s1674_n502,502,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.592304,7.00
strat1000_n400__stratified__s1675_n590,stratified,s1675_n590,590,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,4.580269,7.00
strat1000_n400__stratified__s1676_n645,stratified,s1676_n645,645,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.094863,7.00
strat1000_n400__stratified__s1677_n674,stratified,s1677_n674,674,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.105108,7.00
strat1000_n400__stratified__s1678_n718,stratified,s1678_n718,718,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.671056,7.00
strat1000_n400__stratified__s1679_n750,stratified,s1679_n750,750,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.453148,7.00
strat1000_n400__stratified__s1680_n312,stratified,s1680_n312,312,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.068106,7.00
strat1000_n400__stratified__s1681_n358,stratified,s1681_n358,358,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.133962,7.00
strat1000_n400__stratified__s1682_n434,stratified,s1682_n434,434,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.746922,7.00
strat1000_n400__stratified__s1683_n462,stratified,s1683_n462,462,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.314393,7.00
strat1000_n400__stratified__s1684_n511,stratified,s1684_n511,511,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.747379,7.00
strat1000_n400__stratified__s1685_n586,stratified,s1685_n586,586,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.513856,7.00
strat1000_n400__stratified__s1686_n612,stratified,s1686_n612,612,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.260883,7.00
strat1000_n400__stratified__s1687_n683,stratified,s1687_n683,683,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-1.385749,7.00
strat1000_n400__stratified__s1688_n705,stratified,s1688_n705,705,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.047144,7.00
strat1000_n400__stratified__s1689_n776,stratified,s1689_n776,776,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.389021,7.00
strat1000_n400__stratified__s1690_n335,stratified,s1690_n335,335,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.236410,7.00
strat1000_n400__stratified__s1691_n395,stratified,s1691_n395,395,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.412299,7.00
strat1000_n400__stratified__s1692_n403,stratified,s1692_n403,403,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.278777,7.00
strat1000_n400__stratified__s1693_n481,stratified,s1693_n481,481,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.958917,7.00
strat1000_n400__stratified__s1694_n515,stratified,s1694_n515,515,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.967776,7.00
strat1000_n400__stratified__s1695_n572,stratified,s1695_n572,572,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.255320,7.00
strat1000_n400__stratified__s1696_n621,stratified,s1696_n621,621,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,4.351286,7.00
strat1000_n400__stratified__s1697_n687,stratified,s1697_n687,687,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.494135,7.00
strat1000_n400__stratified__s1698_n710,stratified,s1698_n710,710,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.256670,7.00
strat1000_n400__stratified__s1699_n756,stratified,s1699_n756,756,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.444894,7.00
strat1000_n400__stratified__s1700_n347,stratified,s1700_n347,347,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.638573,7.00
strat1000_n400__stratified__s1701_n384,stratified,s1701_n384,384,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.055102,7.00
strat1000_n400__stratified__s1702_n417,stratified,s1702_n417,417,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.108818,7.00
strat1000_n400__stratified__s1703_n464,stratified,s1703_n464,464,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.249661,7.00
strat1000_n400__stratified__s1704_n536,stratified,s1704_n536,536,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,0.965813,7.00
strat1000_n400__stratified__s1705_n597,stratified,s1705_n597,597,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.733035,7.00
strat1000_n400__stratified__s1706_n621,stratified,s1706_n621,621,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.716513,7.00
strat1000_n400__stratified__s1707_n651,stratified,s1707_n651,651,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.042220,7.00
strat1000_n400__stratified__s1708_n735,stratified,s1708_n735,735,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.262870,7.00
strat1000_n400__stratified__s1709_n756,stratified,s1709_n756,756,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.973204,7.00
strat1000_n400__stratified__s1710_n318,stratified,s1710_n318,318,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.844285,7.00
strat1000_n400__stratified__s1711_n397,stratified,s1711_n397,397,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.974165,7.00
strat1000_n400__stratified__s1712_n419,stratified,s1712_n419,419,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.871313,7.00
strat1000_n400__stratified__s1713_n478,stratified,s1713_n478,478,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.529526,7.00
strat1000_n400__stratified__s1714_n519,stratified,s1714_n519,519,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.092026,7.00
strat1000_n400__stratified__s1715_n571,stratified,s1715_n571,571,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.591326,7.00
strat1000_n400__stratified__s1716_n623,stratified,s1716_n623,623,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.607715,7.00
strat1000_n400__stratified__s1717_n675,stratified,s1717_n675,675,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.496565,7.00
strat1000_n400__stratified__s1718_n716,stratified,s1718_n716,716,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-4.322133,7.00
strat1000_n400__stratified__s1719_n795,stratified,s1719_n795,795,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.769574,7.00
strat1000_n400__stratified__s1720_n335,stratified,s1720_n335,335,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.352940,7.00
strat1000_n400__stratified__s1721_n351,stratified,s1721_n351,351,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.224675,7.00
strat1000_n400__stratified__s1722_n425,stratified,s1722_n425,425,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.474263,7.00
strat1000_n400__stratified__s1723_n486,stratified,s1723_n486,486,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,2.335174,7.00
strat1000_n400__stratified__s1724_n541,stratified,s1724_n541,541,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-0.024041,7.00
strat1000_n400__stratified__s1725_n559,stratified,s1725_n559,559,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.769470,7.00
strat1000_n400__stratified__s1726_n636,stratified,s1726_n636,636,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,4.954343,7.00
strat1000_n400__stratified__s1727_n692,stratified,s1727_n692,692,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-2.292582,7.00
strat1000_n400__stratified__s1728_n746,stratified,s1728_n746,746,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,-1.254400,7.00
strat1000_n400__stratified__s1729_n798,stratified,s1729_n798,798,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,3.019786,7.00
strat1000_n400__stratified__s1730_n332,stratified,s1730_n332,332,/home/ks2218/la-proteina/results/generated_stratified_300_800_nsteps400/sequences.fasta,1.617181,7.00
